,variable,relative_importance,scaled_importance,percentage
405,INJ019,0.23445898294448853,0.23445898294448853,0.0014774253977047009
406,MUS014,0.23437899351119995,0.23437899351119995,0.0014769213503920135
407,NEO040,0.2340206503868103,0.2340206503868103,0.0014746632785262346
408,INJ013,0.23400813341140747,0.23400813341140747,0.0014745844037604638
409,GIS017,0.2335738092660904,0.2335738092660904,0.0014718475432867503
410,URN002,0.23349037766456604,0.23349037766456604,0.0014713218054134762
411,RES002,0.23347243666648865,0.23347243666648865,0.001471208751582538
412,SUD002,0.23337610065937042,0.23337610065937042,0.0014706016975816955
413,GNR009,0.23335564136505127,0.23335564136505127,0.0014704727748990727
414,MUS028,0.23335537314414978,0.23335537314414978,0.0014704710847255205
415,CNS006,0.23321503400802612,0.23321503400802612,0.0014695867483635815
416,GEN001,0.2331952452659607,0.2331952452659607,0.0014694620511148393
417,ENT002,0.23314979672431946,0.23314979672431946,0.001469175660596267
418,MUS029,0.23292852938175201,0.23292852938175201,0.001467781361314208
419,INF009,0.23273257911205292,0.23273257911205292,0.0014665465956357736
420,GIS019,0.23273144662380219,0.23273144662380219,0.0014665394593474418
421,INJ049,0.23246686160564423,0.23246686160564423,0.0014648721970366978
422,DIG014,0.23244358599185944,0.23244358599185944,0.0014647255275317766
423,NEO068,0.23210161924362183,0.23210161924362183,0.0014625706501512142
424,CAR019,0.23205068707466125,0.23205068707466125,0.001462249704973352
425,MBD009,0.23191796243190765,0.23191796243190765,0.0014614133507605902
426,MBD001,0.23185938596725464,0.23185938596725464,0.0014610442356364894
427,MUS009,0.23173187673091888,0.23173187673091888,0.0014602407459094653
428,EAR004,0.231575608253479,0.231575608253479,0.0014592560320182302
429,MAL004,0.23136907815933228,0.23136907815933228,0.001457954598383013
430,EYE010,0.23126602172851562,0.23126602172851562,0.0014573051961448342
431,ADM020,0.23124007880687714,0.23124007880687714,0.0014571417188029212
432,INJ004,0.2309991866350174,0.2309991866350174,0.0014556237551559576
433,CIR035,0.23095205426216125,0.23095205426216125,0.0014553267541034184
434,SYM013,0.230929434299469,0.230929434299469,0.0014551842161338471
435,NEO047,0.23073017597198486,0.23073017597198486,0.0014539286049816017
436,NVS001,0.23050309717655182,0.23050309717655182,0.0014524976852725777
437,LYM002,0.23033948242664337,0.23033948242664337,0.0014514666794057177
438,DIG011,0.23005147278308868,0.23005147278308868,0.0014496518086047454
439,MUS004,0.22999481856822968,0.22999481856822968,0.0014492948063911022
440,GIS025,0.22969309985637665,0.22969309985637665,0.0014473935489419051
441,INJ010,0.22921067476272583,0.22921067476272583,0.0014443535840111582
442,MAM010,0.2290797084569931,0.2290797084569931,0.0014435283098250167
443,PLC002,0.22898046672344208,0.22898046672344208,0.0014429029456106918
444,CIR004,0.22865033149719238,0.22865033149719238,0.001440822623663489
445,race6.0,0.22828419506549835,0.22828419506549835,0.0014385154428661643
446,GEN008,0.22823846340179443,0.22823846340179443,0.0014382272682755093
447,DIG010,0.22811666131019592,0.22811666131019592,0.0014374597416857355
448,MBD022,0.22799253463745117,0.22799253463745117,0.0014366775669251758
449,INF003,0.2278326451778412,0.2278326451778412,0.0014356700356909855
450,NEO061,0.22780855000019073,0.22780855000019073,0.0014355182017668769
451,FAC006,0.2276768684387207,0.2276768684387207,0.0014346884204512627
452,MUS033,0.22767120599746704,0.22767120599746704,0.0014346527390096044
453,NEO033,0.2274804711341858,0.2274804711341858,0.0014334508378169078
454,INF008,0.22738495469093323,0.22738495469093323,0.0014328489482352525
455,CAR010,0.2266104817390442,0.2266104817390442,0.0014279686660017196
456,NEO026,0.22650423645973206,0.22650423645973206,0.0014272991694779752
457,INJ074,0.22642703354358673,0.22642703354358673,0.0014268126811905252
458,EYE012,0.22622136771678925,0.22622136771678925,0.0014255166936700875
459,NVS005,0.22605134546756744,0.22605134546756744,0.0014244453114350352
460,RHB004,0.225917786359787,0.225917786359787,0.0014236036989045554
461,MUS013,0.22578559815883636,0.22578559815883636,0.0014227707250388981
462,INJ035,0.2255932241678238,0.2255932241678238,0.0014215584950078267
463,GIS021,0.2254749983549118,0.2254749983549118,0.0014208135040654159
464,RES008,0.22539953887462616,0.22539953887462616,0.0014203380019060553
465,NVS004,0.2253660261631012,0.2253660261631012,0.0014201268241105572
466,CIR008,0.2253333181142807,0.2253333181142807,0.0014199207168357159
467,DIG015,0.22505778074264526,0.22505778074264526,0.0014181844391049224
468,MUS022,0.2248716801404953,0.2248716801404953,0.001417011740355267
469,DIG009,0.22469113767147064,0.22469113767147064,0.001415874065757555
470,NEO007,0.22419427335262299,0.22419427335262299,0.0014127431131505798
471,race2.0,0.2241668999195099,0.2241668999195099,0.0014125706215497218
472,CAR012,0.22415585815906525,0.22415585815906525,0.0014125010427384883
473,MBD021,0.22343873977661133,0.22343873977661133,0.0014079821759495404
474,GEN018,0.22336359322071075,0.22336359322071075,0.001407508645659324
475,GEN014,0.2233181893825531,0.2233181893825531,0.001407222536836344
476,INJ033,0.22306741774082184,0.22306741774082184,0.0014056423184635395
477,NEO019,0.22305816411972046,0.22305816411972046,0.0014055840074759876
478,NEO020,0.22286932170391083,0.22286932170391083,0.0014043940313966871
479,MUS021,0.22285416722297668,0.22285416722297668,0.0014042985365909863
480,CIR023,0.22277413308620453,0.22277413308620453,0.001403794207582707
481,EST005,0.22263182699680328,0.22263182699680328,0.0014028974766147184
482,ADM015,0.22250430285930634,0.22250430285930634,0.0014020938929891638
483,CIR036,0.22208569943904877,0.22208569943904877,0.001399456095465317
484,GIS022,0.2218800187110901,0.2218800187110901,0.0013981600140463488
485,IMG005,0.22170814871788025,0.22170814871788025,0.0013970769883934922
486,EYE005,0.22161036729812622,0.22161036729812622,0.0013964608262351738
487,GNR008,0.22139276564121246,0.22139276564121246,0.001395089625991662
488,GIS009,0.22128871083259583,0.22128871083259583,0.0013944339325519274
489,MAM001,0.22121848165988922,0.22121848165988922,0.0013939913887768352
490,MAM005,0.22121289372444153,0.22121289372444153,0.0013939561768278306
491,RES006,0.22105136513710022,0.22105136513710022,0.0013929383167552655
492,MUS026,0.22097505629062653,0.22097505629062653,0.001392457462379656
493,SKN007,0.2209107130765915,0.2209107130765915,0.0013920520085241822
494,HEP007,0.22065964341163635,0.22065964341163635,0.0013904699121807644
495,NEO012,0.22057124972343445,0.22057124972343445,0.001389912906096774
496,ADM007,0.22054190933704376,0.22054190933704376,0.0013897280198898662
497,NEO071,0.22033560276031494,0.22033560276031494,0.0013884279947326095
498,PNS001,0.22013935446739197,0.22013935446739197,0.0013871913510835612
499,RSP017,0.22007207572460175,0.22007207572460175,0.0013867673992175437
500,INJ069,0.2200419306755066,0.2200419306755066,0.001386577442489979
501,SKB006,0.22003020346164703,0.22003020346164703,0.0013865035443463344
502,GIS024,0.21998628973960876,0.21998628973960876,0.001386226825376422
503,ADM005,0.21985357999801636,0.21985357999801636,0.001385390565062191
504,RSP005,0.21981874108314514,0.21981874108314514,0.0013851710302974626
505,PNS005,0.21955396234989166,0.21955396234989166,0.0013835025473058196
506,MAL003,0.21898683905601501,0.21898683905601501,0.001379928863126691
507,DIG003,0.21894167363643646,0.21894167363643646,0.0013796442566802016
508,RSP003,0.2186955064535141,0.2186955064535141,0.0013780930529533773
509,GEN009,0.21854716539382935,0.21854716539382935,0.0013771582930804636
510,BLD009,0.21822160482406616,0.21822160482406616,0.0013751067979821793
511,INF010,0.21784895658493042,0.21784895658493042,0.001372758583526948
512,NEO013,0.21763721108436584,0.21763721108436584,0.0013714242854059933
513,MAM007,0.21757040917873383,0.21757040917873383,0.0013710033382929574
514,MBD025,0.21747717261314392,0.21747717261314392,0.001370415815186496
515,RES003,0.2174559086561203,0.2174559086561203,0.0013702818219832166
516,RSP013,0.2173297107219696,0.2173297107219696,0.0013694865953268924
517,URN003,0.21712033450603485,0.21712033450603485,0.0013681672270723156
518,GIS002,0.2169853299856186,0.2169853299856186,0.00136731650638436
519,NEO028,0.21647201478481293,0.21647201478481293,0.0013640818897995147
520,LYM003,0.21636585891246796,0.21636585891246796,0.0013634129566669545
521,CIR001,0.2160099744796753,0.2160099744796753,0.0013611703780587376
522,RAD004,0.21558992564678192,0.21558992564678192,0.001358523472377415
523,INF007,0.21555651724338531,0.21555651724338531,0.0013583129518716316
524,BLD002,0.21499308943748474,0.21499308943748474,0.0013547625545281116
525,GIS011,0.21487198770046234,0.21487198770046234,0.0013539994411692798
526,INJ072,0.21481113135814667,0.21481113135814667,0.001353615959569985
527,EAR003,0.21405580639839172,0.21405580639839172,0.001348856336948375
528,MUS023,0.21371769905090332,0.21371769905090332,0.0013467257792872586
529,CIR025,0.21362727880477905,0.21362727880477905,0.0013461560030030959
530,ADM018,0.21329930424690247,0.21329930424690247,0.0013440892963428415
531,CIR034,0.21324555575847626,0.21324555575847626,0.0013437506043426808
532,MUS003,0.21316653490066528,0.21316653490066528,0.0013432526604344878
533,DIG023,0.2124960869550705,0.2124960869550705,0.0013390278838436279
534,MBD014,0.21247930824756622,0.21247930824756622,0.0013389221540980828
535,NEO022,0.21246455609798431,0.21246455609798431,0.0013388291945527102
536,RSP016,0.21224984526634216,0.21224984526634216,0.0013374762106241503
537,MAL001,0.21215756237506866,0.21215756237506866,0.0013368946970236525
538,OTR004,0.21189485490322113,0.21189485490322113,0.001335239265927774
539,RES001,0.21122291684150696,0.21122291684150696,0.0013310050994838462
540,NEO018,0.2111877202987671,0.2111877202987671,0.0013307833111543814
541,URN005,0.21116790175437927,0.21116790175437927,0.0013306584261085779
542,EYE002,0.21100524067878723,0.21100524067878723,0.001329633429747681
543,INJ021,0.21088382601737976,0.21088382601737976,0.001328868344519705
544,IMG007,0.21086347103118896,0.21086347103118896,0.001328740079126797
545,MBD007,0.21078921854496002,0.21078921854496002,0.0013282721827484213
546,INJ042,0.21073012053966522,0.21073012053966522,0.0013278997811757467
547,IMG003,0.21057891845703125,0.21057891845703125,0.0013269469927849424
548,CAR004,0.21039310097694397,0.21039310097694397,0.0013257760781073698
549,NEO039,0.21022482216358185,0.21022482216358185,0.001324715682000407
550,RAD001,0.21010345220565796,0.21010345220565796,0.001323950878468023
551,GIS010,0.20985858142375946,0.20985858142375946,0.0013224078439133678
552,NVS003,0.20967739820480347,0.20967739820480347,0.0013212661316788366
553,MAM011,0.20927108824253082,0.20927108824253082,0.0013187058004428005
554,GIS015,0.20906254649162292,0.20906254649162292,0.0013173916905059417
555,MST010,0.2084677666425705,0.2084677666425705,0.001313643730653872
556,SYM015,0.20838429033756256,0.20838429033756256,0.001313117711085006
557,GIS018,0.20808571577072144,0.20808571577072144,0.001311236266225782
558,GEN020,0.20802806317806244,0.20802806317806244,0.0013108729728105834
559,SUD001,0.20783890783786774,0.20783890783786774,0.0013096810248621386
560,MBD003,0.20743894577026367,0.20743894577026367,0.0013071606944001718
561,GEN016,0.20741477608680725,0.20741477608680725,0.0013070083909834098
562,CAR028,0.2070302516222,0.2070302516222,0.001304585339399227
563,GEN010,0.20653994381427765,0.20653994381427765,0.0013014957021457508
564,END014,0.20586539804935455,0.20586539804935455,0.0012972451034589541
565,MBD004,0.2058435082435608,0.2058435082435608,0.001297107166517386
566,MAM008,0.20488277077674866,0.20488277077674866,0.0012910531526503601
567,EAR006,0.2047080546617508,0.2047080546617508,0.0012899521923781438
568,MST028,0.20467646420001984,0.20467646420001984,0.0012897531274931034
569,CNS002,0.2042001187801361,0.2042001187801361,0.001286751473162874
570,NVS006,0.20415326952934265,0.20415326952934265,0.0012864562561824178
571,INF006,0.20206677913665771,0.20206677913665771,0.0012733083961196218
572,CIR032,0.20127800107002258,0.20127800107002258,0.0012683379712966367
573,MBD018,0.20113317668437958,0.20113317668437958,0.0012674253714769633
574,CIR038,0.2007976919412613,0.2007976919412613,0.0012653113399572465
575,IMG009,0.2007407546043396,0.2007407546043396,0.0012649525536715203
576,GEN025,0.20060515403747559,0.20060515403747559,0.0012640980770423375
577,GEN005,0.19994746148586273,0.19994746148586273,0.0012599536775937392
578,GNR002,0.19966831803321838,0.19966831803321838,0.0012581946764185213
579,NEO064,0.19958612322807312,0.19958612322807312,0.0012576767321232935
580,CAR011,0.19949805736541748,0.19949805736541748,0.0012571217918069782
581,MBD020,0.1993696391582489,0.1993696391582489,0.0012563125742695827
582,MUS016,0.199066162109375,0.199066162109375,0.0012544002367937653
583,NEO015,0.19882357120513916,0.19882357120513916,0.0012528715687143042
584,CIR006,0.19877944886684418,0.19877944886684418,0.0012525935351649625
585,ADM010,0.1987752765417099,0.1987752765417099,0.0012525672435763722
586,MBD019,0.198405459523201,0.198405459523201,0.00125023686984197
587,INJ073,0.19794656336307526,0.19794656336307526,0.001247345170691166
588,NVS017,0.1971554011106491,0.1971554011106491,0.001242359722103272
589,INJ011,0.19680117070674896,0.19680117070674896,0.0012401275662319606
590,GNR004,0.1962314248085022,0.1962314248085022,0.0012365373559114323
591,FAC022,0.19618868827819824,0.19618868827819824,0.0012362680549254438
592,NEO014,0.195266991853714,0.195266991853714,0.0012304600552087979
593,SKN004,0.19361351430416107,0.19361351430416107,0.0012200407925490157
594,NEO017,0.1930982619524002,0.1930982619524002,0.0012167939691551822
595,IMG006,0.19273637235164642,0.19273637235164642,0.0012145135494391016
596,INJ003,0.19233909249305725,0.19233909249305725,0.001212010120712657
597,NEO030,0.19217753410339355,0.19217753410339355,0.0012109920728430306
598,GEN023,0.19136591255664825,0.19136591255664825,0.0012058777015725138
599,IMG001,0.1886555254459381,0.1886555254459381,0.0011887984039287006
600,URN006,0.1882544904947281,0.1882544904947281,0.0011862713127725251
601,GIS026,0.187716543674469,0.187716543674469,0.0011828814819164668
602,CIR024,0.18681110441684723,0.18681110441684723,0.0011771759254967922
603,INJ002,0.1850302517414093,0.1850302517414093,0.0011659540181967623
604,NEO043,0.1815183460712433,0.1815183460712433,0.001143824012486233
605,ADM016,0.1798190027475357,0.1798190027475357,0.0011331157301490194
606,GIS008,0.17965050041675568,0.17965050041675568,0.0011320539255640966
607,MAL002,0.17122438549995422,0.17122438549995422,0.0010789574051163883
